BASC	DC_C18	Mast_C17	Ciliated.cells-C7	Fibroblasts-C6	Prolifirating.Mac_C16	CD8_C15	Clara-C5	Endothelial.cells-C4	GaDelT_C14	B.cells_C13	Plasma.cells_C12	Clara-C3	AT2-C2	Mac.DC_C11	CD4_C10	Plasma.cells_C9	AT2-C1	AT2-C0	Mac_C8	CD4_C7	CD4_C6	Neutrophil_C5	NK.cells_C4	Mono_C3	B.cells_C2	CD8_C1	CD8_C0
TESC-AS1	0	0	0.0605783741388469	0	0	0	0	0	0	0	0	0.0725062565707022	0	0.0470931800873968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO21	0	0	0	0	0	0	0	0.152141108549142	0.0624531915573984	0.0488580644673449	0	0	0.138172006248055	0.393561350102342	0	0	0	0	0.22692165001488	0	0	0	0	0	0	0.0750111961267114	0	0
NOS1	0	0	0	0	0.0516677289058428	0	0	0	0.0600209460672625	0	0	0.259776183198304	0.0383289895178136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KSR2	0.0682228346019382	0	0	0	0.164571992003165	0	0	0.121064074381306	0	0	0	0.284677554956217	0.262965637090716	0.338035967899951	0	0.247523687138686	0	0	0.150674822785344	0	0	0	0	0	0	0	0	0
RFC5	0.336771901963218	0	0	0	0	0.279308965613743	0	0	0	0.248069501461569	0	0	0	0.04523365177827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WSB2	0.0911492175288176	0.132588628510726	0	0	0	0.325794562725193	0	0.118018043177454	0	0	0	0	0	0.299998659716813	0	0	0	0	0.154168427560144	0.184892036104594	0	0	0	0	0.143194422541949	0	0	0
VSIG10	0	0	0	0	0	0.381963102879387	0	0.254054111908483	0.0910454532344299	0	0	0	0.164056144182309	0.37575027907755	0	0	0	0	0.207014654009151	0	0	0	0	0	0	0	0	0
PEBP1	0	0.180174846572668	0	0	0	0.65945337831627	0	0.381480279526002	0	0	0	0	0.18464400239577	0.21432302223953	0	0	0	0	0.168560969145631	0.545775603742198	0	0	0	0	0.221978111794637	0	0	0
TAOK3	0.282608192844578	0.8710276010013	0	0	0	1	0	0.448528452667808	0	0.107983809470767	0.038454132959416	0	0	0.140285691220709	0	0	0	0	0.186061931765724	0.954909117474657	0	0	0.735584735201187	0	1	0	0	0
SUDS3	0.110085102991733	0	0	0.156663100928385	0	0.305474864275491	0	0.103330017254189	0	0.0779526882366461	0	0	0	0.393167155495869	0	0	0.0318944529602824	0	0.291016329976392	0.17943186404003	0	0	0	0	0	0	0	0
SRRM4	0	0	0	0	0.0652684173708252	0	0	0	0	0	0	0.203473807076245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB8	0.0755815692324202	0	0	0	0.269789651916154	0	0	0.422816044040632	0.0631935883875667	0	0	0	0.299393958599202	0.159262324138116	0	0	0	0	0.254154158424549	0	0	0	0	0	0	0	0	0
CCDC60	0	0	0	0.734860679174145	0	0	0	0.0482758268504104	0	0	0	0.10894728306708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC002070.1	0	0.0706525986838327	0.0965992478275953	0.290683296897876	0	0	0	0.456871854105646	0.249380801438344	0	0	0.119832565778067	0.245465938971771	0.0416205971221035	0	0	0	0	0.0559331604759331	0	0	0	0	0	0	0	0	0
TMEM233	0	0	0.28455579838007	0	0	0	0	0	0.253658661731991	0	0	0.0695310235040955	0.0542771108526775	0	0	0	0	0	0.0348693830278866	0	0	0	0	0	0	0	0	0
PRKAB1	0	0	0	0	0	0.133361452810673	0	0.200364909806279	0	0	0	0	0.216157369614466	0.239709030767809	0	0	0	0	0.226357729789998	0	0	0	0	0	0	0	0	0
CIT	0.569458751479923	0	0	0	0	1	0	0.240322999774177	0	0.494256379811657	0	0	0.618039978201675	0	0	0	0	0	0.311371490499998	0	0	0	0	0	0	0	0	0
BICDL1	0	0	0	0	0	0	0.0440814041220778	0	0	0.64001170048776	0	0.264833901586453	0	0	0	1	0	0	0	0	0.609617161333248	0.804157486837328	0	0.138678102267089	0	0	0.609617556878266	0.504389959821717
RAB35	0	0.0550088778834622	0	0	0	0.0814618511776397	0	0	0.0460681870261054	0.117914999125437	0	0	0	0	0	0.116311546669488	0	0	0	0	0.0822417009976912	0	0	0	0.122285879090106	0	0	0
AC004812.2	0	0	0	0	0	0	0	0	0.0452935175859029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCN1	0.16406854729445	0	0	0.0350019221211943	0	0.0598311505981844	0	0.34167489716727	0	0	0	0	0	0.407185493145534	0	0	0	0	0.232675400000273	0.0698864669539943	0	0	0	0	0	0	0	0
RPLP0	0	0.278981028371867	0	0	0.0409948338435632	0.501402584160386	0	0.646112878683685	0	0.381785735116689	0	0	0	0.0542056445629449	0	0	0.445997348486461	0	0	0.205908413036626	0	0	0	0	0	0	0	0
PXN-AS1	0.164166179343762	0	0	0	0	0	0	0.154158503071375	0.0770288957456921	0	0	0	0	0.105458630621544	0	0	0	0	0.0816625409301444	0	0	0	0	0	0	0	0	0
PXN	0	0.191656783688176	0	0.153456949200158	0	0	0	0.212390950710614	0.4665433935776	0	0	0	0	0.126312187957864	0	0	0	0	0.146983173028701	0	0	0	0	0.0686128977413362	0	0	0	0
AC004263.2	0	0	0	0.0328569503562837	0	0	0	0	0.0743501147467247	0	0	0	0.0332412632670963	0.0483422473059386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIRT4	0.0455727017121568	0	0	0	0	0	0	0.111225547147512	0	0	0	0	0	0.0613573117909541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G1B	0	0	0	0	0	0	0	0.17846916743229	0	0	0	0	0	0	0.0472653993595533	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A1	0.0463490190758757	0.159750237631583	0	0	0	0.365429714052641	0	0.201344085049187	0	0.0635504599856745	0	0	0.0597472043789091	0.270612374470126	0.182652942579129	0	0	0.0493099249904733	0.229216086575103	0.186521467019777	0	0	0	0	0	0	0	0
TRIAP1	0.0626223776879668	0	0	0	0	0.0713042401695002	0	0.123201253686328	0	0.0672104673163511	0	0	0	0.138127072252989	0	0	0	0	0.0632954677005723	0	0	0	0	0	0	0	0	0
GATC	0	0.0310728386897428	0	0	0	0.181871318421262	0	0.0500391927313024	0.0347430529672215	0.0504521890464612	0	0	0.056405513707583	0.217651591393322	0	0	0	0	0.179750574347247	0.0659438029449858	0	0	0	0	0.0393066537468009	0	0	0
SRSF9	0	0.172672758001723	0	0	0	0.365513552125086	0	0	0	0.107619565926295	0	0	0	0.264997370132229	0	0	0	0	0.130173432196311	0.135598750129158	0	0	0	0	0.0346915135656128	0	0	0
DYNLL1	0	0.296113268360099	0	0.384259439445267	0	0.354404060716858	0	0	0	0.0729051452609645	0	0	0	0.424366714031868	0.133390991308518	0	0	0.0404107451885326	0.197334695154392	0.236313068074603	0	0	0	0	0.103075440368529	0	0	0
NRAV	0.0946021306508012	0	0	0.34781953133433	0	0	0	0	0	0	0	0	0	0.162569234635744	0	0	0	0	0.0471700856835273	0	0	0	0	0	0	0	0	0
COQ5	0.0308153937752138	0	0	0	0	0.161757345706778	0	0	0	0.0578798365246809	0	0	0	0.0997182905011476	0	0	0.0421381381303527	0	0.0817528398123032	0.0654433065700267	0	0	0	0	0	0	0	0
RNF10	0	0	0	0.0312445807183213	0	0.141353263833878	0	0.340369817153224	0	0.0807134900205113	0	0	0.0753830399003238	0.415073259883754	0	0	0	0	0.189113613862294	0.0650837492437417	0	0	0	0	0.0989744507315277	0	0	0
POP5	0.0840407537185169	0	0	0	0	0.247000740884459	0	0	0	0	0	0	0	0.0642756909782999	0	0	0	0	0.0568088718382073	0.042490454691912	0	0	0	0	0	0	0	0
MLEC	0	0.0717139955834501	0	0.136629275401379	0	0.293456697691653	0	0.395983860980376	0	0	0	0	0.135647776701208	0.612232877031056	0	0	0	0	0.377577897032277	0.143430738757878	0	0	0	0	0.0988367888293127	0	0	0
UNC119B	0.0431810041133823	0	0	0.224363686918796	0	0	0	0.0393388849000129	0	0	0	0	0.0346218644821456	0.121082877587401	0	0	0	0	0.0513769323446474	0	0	0	0	0	0	0	0	0
ACADS	0	0	0	0	0	0.150519189836102	0	0.161097024149157	0	0	0	0	0.0594423304688732	0.0393678089386448	0	0	0	0	0.0947499570133785	0.15206404354221	0	0	0	0	0.0805081414270722	0	0	0
AC069234.1	0	0.0795836575905917	0	0.0389548618446696	0	0	0	0.190248954446179	0	0	0	0	0.0391147800981344	0.0980003154707294	0	0	0	0	0.0770429258485657	0	0	0	0	0	0	0	0	0
SPPL3	0	0.670557883162168	0	0	0	0.410619167652649	0	0.227101363655659	0	0.126062747528753	0	0	0.267906220639486	0.462779549131886	0	0	0	0	0.484745558888328	0.261353941590756	0	0	0.127176282007917	0	0.37585113237634	0	0	0
HNF1A-AS1	0	0	0	0.177616311235238	0	0	0	0	0	0	0	0	0.32017243504479	0.483376822774101	0	0	0	0.0422062533078768	0.412843713180146	0	0	0	0	0	0	0	0	0
HNF1A	0	0	0	0.0307254137986494	0	0	0	0	0	0	0	0	0	0.120776419046386	0	0	0	0	0.101889439484944	0	0	0	0	0	0	0	0	0
C12orf43	0	0	0	0.0319484723243694	0	0.231476750698716	0	0	0	0.0426619035085626	0	0	0	0.0641929872427859	0	0	0	0	0.0447299004468337	0.101033112028418	0	0	0	0	0	0	0	0
OASL	0	0	0	0	0	0.133704582976769	0	0	0	0.0521527241467426	0	0	0	0.145407098764546	0	0	0	0	0	0.275085036195448	0	0	0	0.169591340973131	0	0	0.0917360478815432	0.03283971279183
P2RX7	0	0	0	0	0	0.624162048765519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494809908947041	0	0	0.33266286626767	0	0.5057758834781	0	0	0
AC069209.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2RX4	0	0	0	0	0	0.378150739687366	0	0	0	0	0	0	0	0.0928666006585141	0	0	0	0	0.128500109499906	0.381163170576283	0	0	0.159076010285892	0	0.405522567204028	0	0	0
CAMKK2	0	0.0902296686142883	0	0	0.0775608927973105	0.35208901058286	0	0	0.0569455432175184	0	0	0	0	0.166166159335035	0	0	0	0	0.0691957093385862	0.182689479281134	0	0	0.196994507755804	0	0.163525388983011	0	0	0
ANAPC5	0	0	0	0.0676725080789199	0.202790761529701	0.659242046313055	0	0	0	0.230345433577231	0	0	0	0.137903167589085	0	0	0.380173090183147	0	0.0406391908905539	0.178436851639784	0	0	0	0	0	0	0	0
RNF34	0.12088581588712	0.0641351320256406	0	0.0311548533956669	0	0.239693535607648	0	0.087766560043464	0	0.0648850737068566	0	0	0	0.21668075873502	0	0	0	0	0.0962260050745126	0.0565638523112779	0	0	0	0	0	0	0	0
KDM2B	0	0.557780641856303	0	0	0	0.356365261199435	0	0	0	0.232413349827575	0	0	0	0	0	0	0	0	0	0.115570820550271	0.0963381396848953	0	0	0.167479949244297	0	0.0603253369849212	0	0.0390156200249988
KDM2B-DT	0.0960196208913119	0	0	0.0749232329240912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0499822954082147	0	0	0.0450016112316794	0
ORAI1	0	0.21472065534493	0	0	0	0	0	0	0	0.161015544015406	0	0	0	0	0	0.0409367750251823	0	0	0	0	0	0	0	0.115682903294991	0	0	0	0.0572061646804825
MORN3	0	0	0	0.467927775137177	0	0	0	0	0	0.0932795103557207	0	0	0	0.056168228151598	0	0	0	0	0	0	0	0.0332184344568754	0	0	0	0	0	0
TMEM120B	0.146001919968956	0	0	0.351690552933244	0.0444450973805404	0	0	0.24556325263355	0	0	0	0	0.428447355952406	0.344732787957985	0	0	0.0715256247754165	0	0.368720327855936	0	0	0	0	0	0	0	0	0
RHOF	0	0.341363870870917	0	0	0	0	0	0	0	0.0324123737481718	0	0	0	0.222287477409601	0	0	0	0	0.128552263781181	0	0	0	0	0.0442402227738126	0	0	0	0
LINC01089	0	0.111040290707526	0	0	0	0.0473705096205373	0	0.0529512705137769	0	0.0351728230775976	0	0	0	0	0	0	0	0	0	0	0.0313888435212455	0	0	0	0.0538868586674875	0	0	0
AC084018.2	0.0468987058333523	0.0686952827295983	0	0	0	0	0	0	0	0	0	0	0	0.108661248009607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETD1B	0	0.158370766617057	0	0	0	0.0984123428802239	0	0	0	0	0	0	0	0.139210454378316	0	0	0	0	0.0746503826123219	0	0.104264319063189	0	0	0	0	0	0	0
HPD	0	0.0614126656574091	0	0	0.0544465246588511	0	0	0	0	0	0	0.0869388684446449	0	0.0360373850573644	0	0	0	0	0.0380264062602728	0	0	0	0	0	0	0	0	0
PSMD9	0.0644883440381725	0	0	0	0	0.231573306380801	0	0.049374055611363	0	0.187092670895218	0	0	0	0.134751943892281	0	0	0	0	0.11146261886065	0	0	0	0	0	0	0	0	0
WDR66	0	0	0	0.844760830522396	0	0	0	0	0	0	0	0	0.0571458247363847	0.327511183051376	0	0	0	0	0.109696764757895	0	0	0	0	0	0	0	0	0
BCL7A	0	0	0	0.216372318519746	0.0619167495265215	0	0	0.117225788045216	0	0.371532447394574	0.225159713381546	0	0.059031167495227	0.121005248555394	0	0	0	0	0.186808964054835	0	0	0	0	0	0	0	0	0
AC156455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041251042898243	0.062169252421447	0	0	0	0	0.0651840188608568	0	0	0
MLXIP	0	0.0485561763207983	0	0.233324263438183	0.274450675116563	0.506363668486659	0	0.149567456437058	0	0	0	0	0.248217097347122	0.372722085573826	0	0	0.0482462617581412	0	0.426861317849714	0.0829107884491738	0	0	0.0921909009609106	0	0.136782896576265	0	0	0
LRRC43	0	0	0	0.357680672337931	0	0	0	0.0950529413127929	0	0	0	0.0483984901615022	0	0.0887299539665766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIABLO	0	0	0	0	0	0.0448149597470695	0	0	0	0	0	0	0	0.136266609871451	0	0	0	0	0.0711609900439664	0	0	0	0	0	0	0	0	0
VPS33A	0	0	0	0	0	0.185219360994329	0	0	0	0	0	0	0	0.255235150895446	0	0	0	0	0.0828354497400353	0.220779658080564	0	0	0	0	0.0915557329337231	0	0	0
CLIP1	0.161636792457869	0.120467929682109	0	0.427092882436185	0.148482110420045	0.663282986566862	0	0.504912381771804	0	0.0549443471839545	0	0	0.122159719217018	0.699715128155969	0	0	0	0	0.471100821685337	0.310076399478892	0	0	0	0	0.24217333239013	0	0	0
CLIP1-AS1	0.0427969019072026	0	0	0	0	0	0	0.0415745209633972	0	0	0	0	0	0.0895410105052373	0	0	0	0	0.0558111709173348	0	0	0	0	0	0	0	0	0
ZCCHC8	0	0.242986392296415	0	0.0855835812961067	0	0.400218130226531	0	0.0692085806006313	0	0.303731092053342	0	0	0	0.396730079843677	0	0	0	0	0.170150627056754	0.0323594739072282	0	0	0	0	0.0537537378582515	0	0	0
AC127002.2	0.102781293507944	0	0	0	0	0.0852817284428862	0	0.0939026653423135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSRC2	0	0.150137062338841	0	0	0.116832172065403	0.383890625118353	0	0.267732791627759	0	0.305684060654433	0	0	0	0.437149562683681	0	0.08168196293452	0	0	0.185092258954328	0	0	0	0	0	0.128512944889843	0.119372151696409	0	0
KNTC1	0.50257438377495	0	0	0	0	0.947809955203807	0	0	0	0.594503471358729	0	0	0	0	0	0	0.506931186441042	0	0	0	0	0	0	0	0	0	0	0
AC026333.3	0	0	0	0	0	0	0	0	0	0	0	0	0.112764735386419	0	0	0	0	0	0	0	0	0	0	0	0.032656958651161	0	0	0
HCAR2	0.0729782206138384	0	0	0	0	0.0836925032755981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206262952845914	0	0	0.0993294880312358	0	0.106739322648992	0	0	0
HCAR3	0	0	0	0	0	0.148879105387807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111570501977785	0	0	0.0808648666455932	0	0.0683738073846629	0	0	0
DENR	0	0.100682296836796	0	0.100391716608902	0	0.435142992269938	0	0	0	0.046626382764997	0	0	0	0.346221392267119	0	0	0	0	0.222112076497171	0.209139466084059	0	0	0.0312573392180293	0	0.0471230096945853	0	0	0
CCDC62	0	0.126936471946915	0	0	0	0.0361007200790495	0	0	0	0	0	0.0961953651831287	0	0.0791849817991314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIP1R	0.0715162035739461	0	0	0.117578999793108	0	0	0	0.315364671684782	0.030254224060445	0.170373388943918	0.183108764839295	0	0.217555041286854	0.243288377284115	0	0	0	0	0.312197542653056	0	0	0	0	0	0	0.0894567491080273	0	0
VPS37B	0.0880018649293042	0	0.227826111854304	0.102849396382359	0	0	0	0.338014545702864	0	0	0.27193100900476	0	0	0.504569148756752	0	0	0	0	0.273943426714301	0	0	0	0.0577992983005801	0.477255313124049	0.104165777904756	0.326348155051024	0	0
ABCB9	0.13747435190389	0	0	0	0	0	0	0.279405146695317	0	0	0	0.0371450142115765	0.189073248144879	0	0	0	0.075063661281635	0	0.177112361473492	0	0	0	0	0	0	0	0	0
OGFOD2	0	0	0	0.0543684517013131	0	0	0	0.0358595750555522	0	0	0	0	0	0.0438043168219882	0	0	0.0420766686336799	0	0	0.0650474116903284	0	0	0	0	0	0	0	0
ARL6IP4	0	0.182768300096299	0	0	0	0.413697562268705	0	0.192627215208125	0	0.184519869680408	0	0	0	0.286828535425405	0	0	0.0900919139655057	0	0.129601632468344	0.259695441029751	0	0	0	0	0.182469059630725	0	0	0
PITPNM2	0.188851876163442	0	0	0	0	0	0	0.616231339618358	0.480318995229904	0	0	0	0.373363116058377	0.286980569141148	0	0	0	0	0.339912869364277	0	0	0	0	0	0	0	0	0
MPHOSPH9	0.324858591235385	0	0	0.1622457440104	0	0.717443469289801	0	0	0	0.421577589756274	0	0	0	0	0	0	0.0948957346481464	0	0	0	0	0	0	0	0	0	0	0
C12orf65	0.0652775804520429	0	0	0	0	0.0388281284059721	0	0.375087008766577	0	0.162305697484174	0	0	0	0.202651049952769	0	0	0	0	0.179611361523481	0	0	0	0	0	0	0	0	0
CDK2AP1	0	0.273207647783267	0	0	0	0.207532088780078	0	0.14594317707225	0.0310728465907636	0	0	0	0.0584450481895613	0.0906933189806858	0	0	0	0	0.135839870644692	0	0	0	0	0	0	0	0	0
SBNO1	0	0.509298984898622	0	0.115810465692875	0	0.551040990008436	0	0	0	0.118012839081363	0	0	0	0.426230511875629	0	0	0	0	0.157251044546729	0.0994784052531576	0	0	0	0	0.100603040984732	0.0763498184784707	0	0
SBNO1-AS1	0	0	0	0.0917611909198776	0	0.0301474019440543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMT5A	0.171974796680047	0.239769755014635	0	0.15058650290661	0.0433054230373631	0.514383409509829	0	0	0	0.21870600266644	0	0	0	0	0	0	0	0	0	0.0352003044371461	0	0	0	0	0	0	0	0
RILPL2	0	0.50250052375993	0	0	0	0.394086761068892	0	0	0.0585808020323626	0	0.0440880519197627	0	0	0	0	0	0	0	0	0.240302283295118	0	0.0747126621299776	0.486043843521521	0	0.427905560509834	0.250711168326576	0	0
SNRNP35	0	0.0693071760095424	0	0	0	0.19140532739633	0	0	0	0	0	0	0	0.119672445433207	0	0	0	0	0.118747223672186	0.039600637543398	0	0	0	0	0	0	0	0
RILPL1	0	0	0	0.14908383599803	0.217006928580308	0	0	0.0760457486885455	0.263083013354924	0	0	0	0.244481595851748	0.198727669194385	0	0	0	0	0.20467110380767	0	0	0	0	0	0.0765828309001073	0	0	0
TMED2-DT	0.0821204837962873	0	0	0	0	0	0	0	0	0	0	0	0.030756368142211	0.0388353301635515	0	0	0	0	0.0381327115232604	0	0	0	0	0	0	0	0	0
TMED2	0	0	0	0	0	0.22116408223992	0	0.168785626668584	0	0	0	0	0	0.516121689686376	0	0	0.142591580026214	0	0.258712672538971	0.116871130458041	0	0	0	0	0.0846912876676356	0	0	0
DDX55	0	0	0	0	0	0.250994545531065	0	0	0	0.0499947961443594	0	0	0	0.155982580431698	0	0	0	0	0.145164783932499	0.0735272743172196	0	0	0	0	0.0359772021223153	0	0	0
EIF2B1	0.044912288945993	0	0	0	0	0.261145793726439	0	0	0	0.0822349412521235	0	0	0	0.147449750813619	0	0	0	0	0.0636458030664665	0.137997687180294	0	0	0	0	0.055779042732822	0	0	0
GTF2H3	0	0	0	0	0	0.317115623851425	0	0.058950357429693	0	0	0	0	0	0.185414038099177	0	0	0	0	0.0703414076247539	0.202756052054899	0	0	0	0	0.0901026633870157	0	0	0
TCTN2	0	0	0	0.336257578115553	0	0.146602005799691	0	0	0	0	0	0	0	0.134781079045422	0	0	0	0	0.084185375607964	0	0	0	0	0	0	0	0	0
ATP6V0A2	0	0.591637998752171	0.138712149254278	0.0534838340167849	0.0558018759513617	0.215710547056475	0	0	0	0	0	0	0	0.0373895348628712	0	0	0	0	0.0555349393109903	0.0794599072825792	0	0	0	0	0	0	0	0
DNAH10	0	0	0	0.767883240974732	0	0	0	0	0	0	0	0.090165885776195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC92	0.21208157751218	0.137766160602803	0.164432157324464	0.0670239853425018	0.13133392558009	0	0	0.378943473224171	0	0	0	0	0.271203992500451	0.361437858654542	0	0	0	0	0.14979083033263	0	0	0	0	0	0	0	0	0
DNAH10OS	0	0	0.0372911569743696	0	0	0	0	0.132965224066513	0	0	0	0	0	0.0817933733521188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC068790.7	0.0607011653842623	0	0	0	0	0	0	0.0450280588102377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC068790.2	0	0	0.0418446113091553	0.0859627338106009	0	0	0	0.0531548867001592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF664	0	0	0	0.286796198984273	0	0.0466223242443912	0	0.226786560806383	0	0	0	0	0.0863627211267359	0.193661785755814	0	0	0	0	0.160956339140994	0.0635911054173341	0	0	0	0	0	0	0	0
RFLNA	0	0	0	0.0604517903942239	0.0906610734186434	0	0	0.285033359513529	0	0	0	0.164662341494051	0.0869192900687023	0.283911967544586	0	0	0	0	0.271948130436122	0	0	0	0	0	0	0	0	0
NCOR2	0.0767923952654557	0.887843332235066	0	0.103263158595886	0.456816606007719	0.61228808711747	0	0.57192877299457	0.0576511811139665	0	0	0	0.562016246737965	0.343964354954607	0	0	0	0	0.518369678259069	0.0701047661758931	0	0	0.419498693256787	0	0.336669997559794	0	0	0
AC073592.1	0	0.102171010449056	0	0	0	0.0495603648738249	0	0	0	0	0	0	0.0504941985790028	0	0	0	0	0	0.0517933593188809	0	0	0	0	0	0	0	0	0
SCARB1	0	0.402203692767262	0	0	0	0.357056357378534	0	0.0726230784509052	0	0.0538983107482709	0	0	0	0.425500652121695	0	0	0.211654335619852	0	0.0420487531815368	0.10764877635367	0	0	0.0923674073513107	0	0.383744922847581	0	0	0
AC073593.2	0	0.0640594301865325	0	0	0	0	0	0	0	0	0	0	0	0.127399083381105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBC	0.155546558999181	0.246194790401324	0	0	0.0539765155066262	0.327282792893857	0	0.258721275396211	0	0.0770382224831764	0	0	0	0.211825050018975	0	0	0.221088670139511	0	0.130177693729197	0.0569597043899408	0	0	0	0	0.364123663651775	0	0	0
DHX37	0	0	0	0	0.0656048715940484	0.131412648183064	0	0	0	0	0.0379787267055521	0	0	0.18296562846701	0	0	0	0	0.035172938288243	0.109221140689363	0	0	0	0	0.0492654854634825	0	0	0
BRI3BP	0.1067049153065	0.297581158617716	0	0	0	0.65273518509195	0	0	0	0.280540335785285	0	0	0	0.196362259143064	0	0	0	0	0	0.0844081104602925	0	0	0	0	0	0	0	0
AACS	0	0	0	0.0303779479541814	0	0.167443823053698	0	0.260178722534293	0	0.0437849189403471	0	0	0.14823875586375	0.162037800689203	0	0	0.119732803505373	0	0.129394808587721	0	0	0	0	0	0	0	0	0
TMEM132B	0	0	0	0	0.0715444370059162	0	0	0	0	0.0671355586524057	0	0.292855673926673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007368.1	0	0	0	0	0	0	0	0.226738358741631	0	0	0	0.0497280070219399	0.48101096310577	0	0	0	0	0	0.303669091778387	0	0	0	0	0	0	0	0	0
LINC00944	0	0	0	0	0.124184027432229	0	0.231834293422336	0	0	0	0	0.0651011295997648	0	0	0	0	0	0	0	0	0	0.11468451976593	0	0.165006363318821	0	0.187912047664349	0	0.213146091257909
LINC02405	0	0	0	0	0	0	0	0	0	0	0	0.163744276278418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132C	0	0	0	0	0.149334922272345	0	0	0	0	0	0	0.282362460648514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC15A4	0	0.283007629632652	0	0	0	0.382549472897553	0	0	0	0.142099870714247	0.0761895962875286	0	0	0	0	0	0	0	0	0.176985821184398	0	0	0.0821627436729539	0.0883033404247885	0.158097790719531	0.0765130970459956	0	0
GLT1D1	0	0	0	0	0	0.313162719526672	0	0	0	0	0	0.082891692738528	0	0	0	0	0	0	0	0.217726728558851	0	0	0.276522319740927	0	0.0860677784639052	0	0	0
TMEM132D	0	0	0	0	0.0565305051407937	0	0	0.200705618478972	0	0	0	0.363935863365547	0.326035857684851	0	0	0	0	0	0.267575500343177	0	0	0	0	0	0	0	0	0
RIMBP2	0	0	0	0.147556492715393	0.0738588500815371	0	0	0	0	0	0	0.153409126378759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STX2	0	0.084849779954111	0	0.502678767186543	0.0430756295358216	0.290561614770183	0	0	0.0407397295546777	0	0	0	0	0	0	0	0	0	0	0.123665397025994	0	0	0	0	0.114838734543613	0	0	0
RAN	0.0568964562688807	0.17319297882656	0	0	0	0.479859665652732	0	0	0	0.194295704820342	0	0	0	0.251399955863639	0.035260664042435	0	0	0	0.129721164116703	0.1248827326956	0	0	0	0	0	0	0	0
ADGRD1	0	0	0.0459862687409877	0	0.201356058980752	0	0	0.600845795670621	0	0	0	0	0.472527781052666	0	0	0	0	0	0.161108617680313	0	0	0	0	0	0	0	0	0
LINC01257	0	0	0	0	0	0	0	0.281569895287405	0	0	0	0.0461506764486656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFSWAP	0.0398549018947332	0	0	0.197065396528702	0	0.351645732075913	0	0.238199633907882	0.0405731054621544	0.14937260009007	0	0	0	0.49835850927872	0	0	0	0	0.263752208423606	0.115028480759243	0	0	0	0	0.0996604050322018	0	0	0
MMP17	0	0	0	0	0.0533116850474266	0	0	0	0	0	0	0	0.186758525670794	0.145518085499055	0	0	0	0	0.101057417258784	0	0	0	0	0	0	0	0	0
ULK1	0	0	0	0	0	0	0	0.154129028898884	0.0519019976451972	0	0	0	0.100127940754961	0.466458059196671	0	0	0.12752314625628	0	0.315749618982816	0	0	0	0	0	0	0	0	0
PUS1	0.177900092938217	0	0	0	0	0.0875396881756822	0	0	0	0	0	0	0	0.449265764806839	0	0	0	0	0.182285842666431	0	0	0	0	0	0	0	0	0
EP400	0.115609014789356	0	0	0.400723535302348	0	0.641929699816302	0	0	0	0	0	0	0.0420660992191787	0.655419552870898	0	0	0	0	0.291847701713008	0.161227705991319	0	0	0	0	0.183640364327575	0	0	0
DDX51	0	0	0	0	0	0	0	0.0739598611619451	0	0	0	0	0	0.173964593610357	0	0	0	0	0.0580526010907453	0	0	0	0	0	0	0	0	0
NOC4L	0.0347989863099695	0	0	0	0	0.124403110199508	0	0.031672051744158	0	0	0	0	0	0.095663668744714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
